label,text
normal,90을 가위바위보로 정하는게 ㄹㅇ 멋있네 ㅋㅋㅋㅋ
normal,"이특집으로 가장 이득본건 정준하, 다른 멤버도 아닌 가게 사장님들.."
normal,하루만에 백만원 상당의 매출이 났으니ㅋㅋ
normal,강창조 매장 규모에따라 다르고 메뉴에 따라 다르겠지만 저정도 규모면 백은 최소 찍어야 될듯
normal,그리고 가게홍보효과도 있자너
normal,"근데 뭐 애초에 자영업자 응원이 목적이었던 지라 가게 사장님들이 이득보는건 맞지 선택받으신 분들,,"
normal,당연 애초에 그럴려고 한거임 정준하 돈내게 하려는건 명분이고
normal,"이특 집으로 봤어여,,"
normal,하루가 아니라 1~2시간만에 100을 벌었으니까 개이득이지ㅋㅋㅋㅋ
normal,초밥집 사장님 웃음꽃이 피셨네ㅋㄲㅋㅋㅋㅋㅋ
normal,주식이 더 클듯ㅋㅋㅋ 초밥집은 어쩔수 없다하더라도
normal,회초리 보다 더 매섭네 소리가 ㅋㅋㅋㅋ
normal,심지어 후욱~쫘악! ㅋㅋㅋㅋㅋ
normal,끼역 띠귿 왜케 귀엽ㅋㅋㅋㅋㅋㅋㅋ
normal,전집은 진짜 근사치까지 간게 진짜 ㄷㄷ 무게랑 갯수랑 계산법이 다른 제품 가짓수가 수십개인데 저걸 어떻게 한곀ㅋㅋㅋㅋ
normal,이때 초밥 진심 소름이었음ㅋㅋ
normal,여기서 길이 또박또박 주문잘하는거 개웃겼는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
normal,사장님 방송 잘하시네ㅋㅋㅋ
normal,길 공손하게 주문하는거 개웃기네 ㅋㅋ
normal,정준하 좋아하진 않지만 이 프로젝트는 진짜 정준하가 잘했다
normal,정형돈 부가세가 뭔데요  소리지르는 장면도 웃김ㅋ
normal,증말루..매 화마다 레전드짤 천국이네
normal,박명수 너무 웃겨
normal,초밥집 사장님 예능 잘 아시네ㅋㅋ
normal,찌롱이잉ㅠㅠㅠㅠ
normal,다음 편 제발 길 vs 하하 지식배틀 편 올려주세요 ㅠㅠㅠㅠㅠㅠ
normal,지식배틀 존잼이죠 진짜
normal,이건 정준하 인생 예능이지. 리얼반박불가.
normal,사실 전 집은 멤버들이 방해해서 틀린거지 ㅋㅋㅋ충분히 맞출 것 같았음
normal,그때 전 한접시 뒤로 빼돌리는 거 있었는데 그거 포함하면 딱 떨어지는 계산이었어서 더 소름..;;;
normal,뒤로 안빼돌렸으면 무조건 맞췄음 ㄹㅇ..
normal,멤버들 방해공작만 아니었다면 정총무 2승 가능했죠
normal,대충크게 잡고 몇바구니만 들어갔는지 평균 계산하면 되는거죠
normal,초밥집은 진짜 사장님이 살렷네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
normal,이건 부가세 캐리다 ㅋㅋㅋㅋㅋㅋㅋ
normal,노홍철 그래도 가위바위보 지자마자 웃으면서 계산하고 친절하게 인사하고 퇴장하고 마지막에 개그할 타이밍에 억울하다는 드립치면서 재밌게 마무리함 돈 버는 것도 버는 거지만 방송인도 아무나 하는 거 아닌듯 나였으면 바로 표정 썩어서 형들한테 혼남
normal,사장님이 방송을 아시네 ㅋㅋ부가세없이 가격 말해놓고 분위기 만들어버리네 ㅋㅋ
normal,힝 귀여워ㅜㅠ챙겨줄때 표정도ㅠㅠ힝
normal,형도니 그는 도덕책.....
normal,진짜 초밥은 예상을 못했다 나는 저 가격 100만원 될 것 같아는데 진짜 대박이다 정총무 저때가 그립다
normal,무도멤버들 즐거워하는 표정 너무 그립다 ㅠ
normal,마지막에 일부러 틀려서 쏘는 인간미까지 계산..
normal,이 특집 이후로 정준하 바보 이미지 탈피함ㅋㅋㅋㅋ신의 한 수 특집이였음
normal,이 편 되게 재밌게 봤는데 10번 이상 봤네
normal,2011년.. 2013년 이후로 부가세를 별도로 표시할 수 없게 되었죠 ㅋㅋ부가세가 큰 역할을 했길래 시기도 잘 맞아줬구나 생각하게 되네요
normal,형돈 헬멧쓴거 왜케 귀여워ㅋㅋ
normal,뭔가해서 눌러봤는디 개빵터졌네 ㅋㅋㅋ
normal,저거 볼 때 고등학생이라 연예인들 돈 많이 버는 것도 모르고 사비로 저렇게 큰 돈 내게 몰아가는 거 되게 불편했는데ㅋㅋㅋㅋ 연예인 걱정 같은 건 하는 게 아니었음
normal,연예인이라도 저정도는 큰돈 맞는것같은데..
normal,저두여저두옄ㅋㅋㅋㅋ 괜히 맘불편하고.. 게시판 확인하고ㅠㅠ
normal,무도에서 젤 기억나고 레전드편이 정총무편이 아닐까한다...그리고 해맑게 소고기 먹는 MBC개그맨들현재는 개그프로가 MBC에는 없어 슬플따름..
normal,젓가락 좀 주세요ㅋㅋㅋㅋ다시 봐도 소름~잼있네요~~무도 그립다~~^^
normal,엄청 아깝게 실패한게 진짜 신의한수다
normal,진심레전드편ㅋㅋㅋ 개재미있게봣던편임
normal,레전드편이고 정총무를 통한 정준하의 재발견이지만 제일 생각나는 건 도쿄 3종 세트임ㅋㅋㅋㅋㅋ
normal,처음으로 정주나 응원한편ㅋㅋㅋ 1vs다수라서 불쌍햇음ㅋㅋ
normal,2577 저도 이때 살면서 처음 정준하 응원함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개그맨후배들 너무 얄밉게 먹어대서 ㅋㅋㅋ
normal,진짜 옛날에 이거보고 웃은 기억이 떠오르네...
normal,진짜 대단하다 👍
normal,진짜 후배 뜬사람이 아무도없네
normal,재능없었나보지
normal,조세호보이는데
normal,조세호는 K본부 출신
normal,저거 제작진들은 개꿀잼 레전드 만들고 제작비 겁나 아꼈네거의 국밥급 가성비
normal,사장님 우승!
normal,홍철이가 더 많이쐈다! 쐈다! 쐈다!
normal,헐 저기서 노래부르는 사람이 영기네....
normal,맞아요
normal,이때부터 트롯 좋아하더니 영기가 뜰만했네
normal,노래부르는 개그맨 미스터트롯 영기씨네요!!!
normal,MBC는 이제 예능신인들 안 키우나 저분들 다 어디가셨는지....?
normal,저렇게 재능많던 신인 개그맨들은 다 뭐하고 있을까  슬프다 꿈이라는게 참
normal,직장인
normal,헐 뒤에 영기님 ㅋㅋㅋㅋㅋㅋ
normal,할명수 보다가 이야기 나와서 보러온사람?
normal,나두ㅎ
normal,끼역 띠귿ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
normal,하하 진짜 찐으로 당황했나보네 촌스러웠다가 아니라 무식했다지 ㅋㅋ
normal,정형돈이 웃긴거빼고 잘한듯이 정준하는 삐진것빼고 잘함
normal,생각보다 얼마안나와서 놀랐음.
normal,여기서 트로트 부르던 개그맨 지금 미스트롯 그분이네 ㅋㅋ
normal,미스터 트롯이요 ㅋㅋㅋ
normal,저기 개그맨들중에 성공한 사람이 없네 ㄷ
normal,"정준하가 역시 단순계산에 관련해서는 잘하네. 결혼 전에 공감능력이 많이 떨어져서 그렇지, 성격도 좀 고치고 많이 나아짐.물론 그럼에도 불구하고 가끔씩 실수하는건 아쉬움."
normal,사람이 뭐 가끔씩 실수할수는 있지
normal,솔직히 런닝맨은 이광수만 괴롭혀서 별론데무도는 다 괴롭혀서 넘 재밌었슴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
normal,대학시험 잘봤으면 개그맨안하고 어디 대기업에서 부장급으로 일하고 있을듯 ㅋㅋ
normal,지금 저 개그맨들은 다 뭐하고 있을까나이 먹으니 이런 것만 보이네
normal,왜 정상적인 댓글엔 이상하게 꼬인애들이 대댓을달까
normal,저기서 노래 부른 사람은 최근 방송중인 미스터트롯에 나왔네요?
normal,김혜린 넌 한글이나 제대로 배우고 와라 ㅋㅋ
normal,저기 코빅에 황재성? 와이프 잇네요 나머진 다 모르겟고 ㅜ
normal,저기 시장 어딜까....튀김...맛있어보이네...ㅎ...
normal,이래서 먹는것도 먹을줄아는사람이 먹어야하는거 ㅋㅋ 다들 저렴한접시먹어서 싸게나왔네 ㅋㅋ
normal,쟤네 개그맨들중 하나도 뜬애 없는게 초반에 개그라고 하는거 보니 이해가 간다
normal,사석에선 진짜 뒤지게 웃기지 않을까요
normal,ㄹㅇ ㅋㅋ
normal,그거야 그런데 능력없는 사람은 아닐거란 말이에요..
normal,그래도 니네보단 성공한 인생들임..ㅋ
normal,어떻게든 돈 안내려는 그모습에 정말 욕하면서 재밌게봤습니다 예능이지만 돈도 많이 버는사람이 어쩜그리 인색한지 재미있으면 된거겠지만 ㅋㅋ
normal,꽃등심초밥 존나 맛있겠다
normal,정총무도 멋지지만 유재석은 초밥을 거의 먹지않고 진행을 하넹 멋지다
normal,야 그럼이거 정준하가 80만이라 계산하고 부가세붙인게 90만이면 초밥집 정확하게 맞춘거잖아;왜 바보로산거냐
normal,정준하 머리는 좋음 눈치가 좀 없을뿐이지
normal,저건 시바 나라도 그랫겟다 그리고 저건 올라가는애들 체크하면서  평균적으로 양이 많으니까 왜이리 많이 먹어 그런거지
normal,그냥 한번에 풀지
normal,역시 장사를 해서그런지 짬밥이있지
normal,제성이형 와이프분나오시넼ㅋㅋㅋ
normal,무도맴버중 무도전부터 장사해본 사람이 박명수하고 정준하 그리고 정준하는 논란전까지 장사 잘했으니
normal,저 보이는 개그맨들 현재도 보이는 얼굴이 거의 없네
normal,씁쓸
normal,누군데요??
normal,유재석은 양궁선수가 끼는 거 왜 하고있는건데ㅋㅋㅋㅋ
normal,예지 정준하 가족임? ㅋㅋㅋㅋ
normal,오히려 방해돼서 불편할듯 ㅋㅋ
normal,와 저땐 물가가 싸긴했네요지금 저렇게 먹으면 200넘게 나올듯
normal,이거 반전은 노홍철임ㅋㅋㅋㅋㅋ
normal,정총무 대에~단 했죠.^^
normal,정준하 보면볼수록 박항서 통역사 닮았다
normal,근데 부가세는 머지?? 메뉴에 부가세 넣은 가격 써놓는 게 아니야?
normal,박사족발 13년 이전에는 부가세 별도 메뉴판이 합법이었음
normal,예전엔 저래도 됐어요옛날 패밀리 레스토랑 가면메뉴판에 부가세 별도라고아래 조그맣게 써있었음
normal,정형돈이 길 일본드립에 터지는거 짤렸네
normal,그러게.. 개인기같은거좀 시도떼도없이 날려야지.
normal,그만큼 사늠이가 웃지를 않음
normal,ㅋㅋㅋㅋㅋㅋㅋ그러네 저 많은사람들중 뜬 애가 하나도 없네 김경진 말고는 이름도 모르겠네 ㄷㄷ다들 개그맨 포기하고 딴거하면서 살고 있겠지??
normal,총무 했던사람은 알거임 ㅋㅋㅋㅋㅋ 회식한번하면 금액이 의외로 많이 안나옴
normal,오히려2.3차로 술마시는게 많이나감 ㅋㅋㅋ
normal,저거 진짜 사비임!??? 제작비로 지원해주는 거 아니었음??? 10년을 잘못 알고 있었던거임?! 소름이네
normal,언제그랬어요?
normal,이때는 안전벨트 착용 안하고 촬영했었네
normal,그냥 돈만쓰다 놀리는게 목표였는데 ㅋㅋㅋ
normal,개그맨이라고 뽑아놨는데 죄다 일반인 같네 ㅋㅋ 지금은 ㄹㅇ 다 일반인됨
normal,길이가 신주쿠랑 하라주쿠 할때 나하고 형돈이만 웃음?ㅋㅋㅋㅋㅋㅋㅋ
normal,페르미 계산법인가? 그거 사용 했다던데 ㅋㅋ
normal,지금 신나요. 우씨! ㅋㅋㅋㅋ
normal,아 이사람이구나 어쩐지 낯익드라
normal,다시 보면서 생각난건데 저 커플 섭외 못했으면 85만원 밑으로 나왔겠네 ㅋㅋ... 신의 한수
normal,정준하에 대해 획기적 인식변화 일어난 편...
normal,끼억띠귿ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
normal,시민분 대주작가 닮았네
normal,두뇌풀가동
normal,그래서 이거 프로그램명이 '노병장이 쏜다! 쏜다! 쏜다!'죠?
normal,후배라고 나오는놈들 90퍼는 지금 사라졌겠네ㅋㅋ 뭔 얼굴 아는놈이 안보이냐 저래도 연예인이라고 부르면 안쪽팔릴까
normal,저 노래부르시는 분 미스터 트롯?..!
normal,전자두뇌 ㅋㅋ
normal,군대때 배우죠..쓸고 뒤돌아서면 다시 앃여있는...하루 종일 치워도 치워도 끝이 없는...군대에서는 복귀하면 그만이지만...혼자서 하려면...ㅠㅠ
normal,밀려온 차들 때문에 못 내려가니 연료떨어져서 난방도 못하고 오랜시간 저체온증으로 죽었나보네요ㅠㅠ 반나절만 그대로 있어도 죽는 거 같아요. 눈속에 굴파고 들어가 불피우고 있어야 되는 거였을까 싶고 안타깝네요.
normal,파키스탄도 산악지대는 겨울에 춥지만 워낙 건조한 곳이라 눈구경이 드문 볼거리라 저런 경험부족으로 참변들을 당한것 같네요
normal,우리야(중부지방 한정) 눈을 질리도록 보지만 인도나 파키스탄은 일부 지역에만 오는 흔치 않은거라서 구경 자주 간다 들었음. 내 인도 친구도 얘기해보니까 어제 카슈미르 쪽 협곡에 눈이 엄청 쌓여있고 신성한 사원도 있다해서 가는거 보여줬는데 인터넷도 잘 안되고 날씨도 오락가락하는 걍 인적 자체가 없는 곳이 대부분인데 경치는 진짜 절경이긴했음.
normal,이 세상엔 죽음의 종류들도 많은데 동사는 얼마나 고통스러울 지 안쓰럽다.
normal,여행갈땐 식량과 기름을 풀로 채우고 가야하는 이유
normal,한국에서 극한의 추위와 극한의 더위를 경험할수있는게 축복인건가?? 분명 극과 극으로 자연이 변화 할건데 한국은 적응가능하잖아
normal,장단점이죠...무섭다는걸 알게해주니까요...단지 이론으로 모를뿐...추울땐 이불속이 최고..단순한 말 같지만..저 상황에 대비해보면...안나갔겠죠...추운데 왜 나가냔 식으로..저분들은 그냥 신기하니까 우르르 몰려간 것이고..경험 부족이죠..
normal,파키스탄 여행했을때 저 곳에 가봤는데 산꼭대기에 작은 소도시가 있어 너무 신기했던 기억이 있어요. 많은 사람들이 사망했다니 안타깝네요.현지인들은 무르리라 하지 않고 무~리라고 하네요.
normal,안타깝습니다..삼가 고인분들의 명복을 빕니다..
normal,세상에 ㅠ.ㅠ 저긴 추위가 늘 없는 곳이라 추위예상을 못했구나..
normal,너무 추울때는 여행도 안가는게 좋습니다 저렇게 죽지는 않는다고 하더라도몸이 상합니다
normal,파키스탄 에서 일하던때가 생각나내요 겨울엔 눈사태 여름엔 비와서 산사태 많은 인명피해 목격했었내요 고인들의 명복을빕니다
normal,차안에 히터도 있고했는데 도대체 얼마나 고립되었던거지  그리고 얼마나 추웠으면…고인의 명복을
normal,여유로움도 너무 지나치면피해가온다 뭐던 적당히가필요하다는것을 일깨워 주는구나!
normal,사망자가 관광객 이라고 했는데..어느나라 관광객 인지 까지 좀 소식 전해주시지..!!!..좀더 정확한 보도좀 부탁드립니다..!!!..
normal,자국  관광객이겠죠 코시국 파키스탄 겨울이라는거 생각하면 다른나라 사람이 있을리가 없죠 더구나 외국관광객이 차가 있을리는 만무하고
normal,파키스탄에서 5년근무했어요.대부분 차들이 년식이 20~30년씩 하는 수입중고차라 히터가 안되는 차들도 있을거라 생각됩니다. 남부지방은 부동액을 넣을 일이 없으니 히터가 될일이 없죠. 북부지방이 아니고서는 눈보기가 힘든 남부지방 사람들이 왔을거예요.무르리가 아니고 현지에서는 머~리라고 합니다.우리나라 태백처럼 고원도시입니다.
normal,보면서 차에 히터가 없다는 생각을 못하고 고립되도 동사라니 그렇게만 생각했어요안타까운 죽음이네요얼마나 무섭고 추웠을까 에휴 참내 이런일은 다시는 없기를
normal,아.. 그래서 영하8도인데도 저렇게 동사자가 속출했군요...ㅠㅠ
normal,아~글쿠나
normal,진짜.. 히터가 없을거라곤 생각을 못했네요
normal,추우면절대먼길떠나지마라!!민폐도민폐지만..부모따라나선 아이들이  안해도될 개고생한다!!!구경또한사치가될수있다!!!아름다운것에 가시가있다!!!
normal,언제나 아름다움 이란 멀리서 봤을때 빛나고 가치 있게 보이는 것이지 내 손에 움켜쥐고 싶어 가까이 다가가는 순간 독이 되어 돌아오는 법... 누가 등떠밀어 간 것도 아니고 본인들의 선택인 것을 누굴 탓 하리오?ㅠㅠ 삼가 고인들의 명복을 빕니다...
normal,차에 생존용 방한장비 필수...
normal,이거보고 차에 침낭 이랑 물넣어놓음
normal,저런 눈과 추위를 겪을 일이 없는 파키스탄이라.....안타깝네요
normal,"저정도로 눈이 많이 오면 추위도 문제지만, 자동차 배기구가 눈에 막히지 않는것도 반드시 확인해야됨..."
normal,옷을 따뜻하게 안 입어서 밖으로 나갈 수도 없고 나중에는 눈이 덥펴서 문도 못 열고 동사하신 거 같은데요...
normal,여름에도 산에서는 동사할수 있는게자연인데 준비도 없이 어린이들까지데리고 가서 죽게하다니...안타깝네요
normal,혹한에 얼어 돌아가신 분들의 명복을 빕니다.
normal,정말 안타깝네요.삼가 고인의 명복을 빕니다.
normal,코로나보다 무서운 눈폭탄 삼가고인의 명복을 빕니다
normal,밤새 얼마나 무서웠을까 애들불쌍해 어뜨케ㅜㅜ 아 눈물나ㅜㅜ
normal,미안합니다... 잊지 않겠습니다...
normal,진작 정부에서 차량 집입을 막았어야지 .......
normal,혹한기 훈련의 중요성 하계 유격의 중요성 4계절 군대훈련의 중요성
normal,"내가 너무 오버 하는건지 모르지만 차량 트렁크안에 (솜바지,솜점퍼,재난건조식,손도끼,나이프,3단접이삽,라이터,팩소주,물)챙겨놓은 배낭 항상 넣어두고 유통기한 갱신하면서 보관중인데 지금보니 잘 하는것 같네"
normal,차량용 망치와 구명조끼도 있나요? 물에 빠지면 잇어야됨
normal,소주는 왜 필요한거죠....?ㅋㅋㅋㅋ
normal,나 누가준 수석 망치용으로 차에방치중~~ㅋㅋㅋ
normal,"오버가 아니라 준비성이 철저한 분이시네요..저도 간단배낭안에 탕개톱,손도끼,방한장비,나이프,화이어스틱.미군MRE1통을 담아서 트렁크에 늘 구비해둡니다...특히 눈이 내리는 겨울엔 비상용 장작도 몇키로는 넣어두구요. 눈이 많이 쌓이면 사실 화목을 구하는 건 쉽지않습니다."
normal,이럴때. 아이들이 너무불쌍하다ㅜㅜㅜㅠ더이상 피해자없기를빌지만ᆢᆢ이상황이너무악조건이네ㅠㅠㅠ
normal,넘 안타깝네여.. 고인들의 명복을 빕니다
normal,삼가 고인의 명복을 빕니다!차를 태워서 살아야지~
normal,극한의 더위와 극한의 추위를 경험하는 한국인은 이상기후에 끝까지 살아남을듯
normal,"저렇게 눈이 많이 쌓인 상태에서 자동차 실내에 고립되면, 자동차 머플러 주위에 눈이 쌓이지 않도록하고, 창문을 조금씩 열어주어야핮니다. 머플러가 막히게 되면 일산화탄소 중독으로 순식간에 죽을 수 있습니다."
normal,"산에 나무가 있잖아요.나무 꺾어다 불 피우면 되는데,,,,,,내가 시골출신이라 그런지 모르지만 저런데서 어이없이 목숨잃는거 보면 이해가 안감."
normal,머플러 막히면 시동꺼진다 쨔샤
normal,여름 폭우때 겨울 폭설때는집에 있습시다.
normal,놀다가  가신분들 참 대단하시네요! 좀 상황을 봐가면서  노시길! 삼가 고인을...
normal,-8° 면 여기서는 아무것도 아닌데요!저기는 아열때 인데 문제네요!장비도 턱없이 부족할텐데 문제네요!
normal,영화(센티그레이드)가 현실이 됐네 ㄷ ㄷ
normal,아…😭😭😭슬포….미쳤어ㅜㅜㅜㅜㅜㅜㅜㅜ
normal,얼어죽을것도 모르고일부러 눈 관광이라니안타깝네요
normal,얼척 없는 죽음 ~~이렇게도 죽을수 있다니 !!!!
normal,우리나라 80년대초에 일어난 일이군....그러고 보니 우리나라가 편히 시설은 잘 만들었다는 생각이 드는군.
normal,편의...ㅠㅠ ㅈㅅ...
normal,희생하신분들의 명복을 빕니다가능하다면 나뭇가지를 구해서 모닥불을 피웠으면 좋았을것 같네요그런데 라이터나 성냥을 구하기도 쉽지 않겠네요ㅠㅠ
normal,모든 것이 눈에 파묻혀서 나뭇가지 구하기도 어려웠을 겁니다.
normal,"그러게 말입니다.라이타나 성냥이 없다는게 이해가 안감.차가 한두대도 아니고,,,,눈이와도 살아있는 생나무도 화기가 오르면 잘타고 또 오래 탑니다."
normal,저건 운명이 딱 거기 까지임.어쩔수 없음.부디 좋은 곳으로~
normal,와 허망하다 저렇게 사람이 죽을수도 있구나~ 차 안에서 눈이 덮여서;;
normal,10세때 등교하려고 아파트 현관 나갔는데 앞이 안보였던적이 있었어요 정말 순식간이에요 하교시 너무 추워서 집에서 바로 쓰러졌었어요
normal,"한국 같으면 정부가 잘못했다고 난리날 각이군... 통제를 왜 안 했냐, 119는 뭐하고 있었냐, 이건 인재다.기상청은 예보를 왜 정확히 안 했냐..."
normal,그래도 대한민국은 좋은나라라는 생각이 듭니다.뭔 사건이 터지면 그래도 누구 탓으로 돌리고 계속 꼬장부리고 난리 부루스치면 뭔가 얻어 내는거 보면 ~~~~~
normal,영하8도에 동사라....혹한기때 경기도 연천 영하20도 이하로 떨어진걸로 기억하는데 그 천쪼가리 막사에서 1주일을 살려주세요 하면서 버틴 내가 대단하고 우리나라 예비역 현역 군인들이 대단하다~!
normal,ㅋㅋ 연천 전곡리 출신 철원 갈말읍가서 혹한기 훈련 미쳐버리는줄알았슴 25년 지난 지금도 동상기 있어서 여름에 간질간질 ㅠ. ㅠ
normal,맨날 쟤들은 신의 뜻을 섬긴다면서 정작 신은 저들을 버린거 같어...
normal,눈을 경험 못해봤으니 그 무서움을 모르지...
normal,이글루만들수있었으면 살았을텐데ㅜㅜ
normal,만들다 얼어죽음
normal,옷도 준비되지 많았고 장갑이나 도구도 없고..  하...
normal,즐거움을 누리려다ㆍㆍ
normal,거참.. 멋진구경 했네~!!
normal,추운 겨울에는 집에서보내는게 좋은거네 맛있는거 만들어먹구 여행은 무슨여행 가정을 지켜야지
normal,원래 파키스탄이 저런추위가 흔치않아서 옷들도 버틸수있는 재질도 아니였겠죠? 얼마나 무섭고 추웠을지 ㅜㅜ 부디 좋은곳들로 영면들 하세요
normal,핫팩 한 박스만 가지고 갔어도 살 수 있었다...
normal,삼가 고인의 명복을 빕니다. 이런 것들이 국가 기관에서 통제해야 하는 것이라고 생각이 드네요..안전에 대해서 요새 너무 많은 사고가 나는 것을 보면가슴이 아프네요
normal,겨울 여행할때는 핫팩 한박스 필수다 핫팩만 있어도 버틸수 있다
normal,이누이트들이 존경스럽다
normal,겨울엔 자동차에 비상용품으로 양초 갖고 다니라 하더군요눈에 고립됐을 때 차 안에서 양초 키고 있으면 추위를 오랜시간 견딜 수 있다고.
normal,"누가 그러던가요? 되게 위험한 대처법인데요. 잠시나마 차 안이 따뜻해질 수는 있겠지만, 양초에서 연소 반응이 일어나기 때문에 차 내부의 산소를 빼앗아 산소 부족으로 사망할 가능성도 있고, 좁은 공간에서 양초 고정이 잘 안 되면 화재 가능성도 있기 때문이죠.동사를 피하기 위해서는 저체온증 방지가 중요하기 때문에 양팔로 겨드랑이 부위 쪽을 껴안고 버티는 것이 제일 안전하고, 사람이 여럿이면 뭉쳐서 서로 감싸주는 것이 더욱 효과적이랍니다~"
normal,부러진 작은 양초하나로 히말라야 8000미터의 고봉위에서 정상정복후 하산길에 어두워지자 ...결국 자그만 암벽뒤에 붙은채 그 양초불붙여서 밤새 버텨서 살아 돌아 온 유명한 산악인이 있었죠....히말라야 8000미터 고봉14좌를 2등으로 완주한 예지 쿠쿠츠카가 실제로 부러진 자그만 양초하나가 내 목숨을 살렸다구 실토했던 진짜 이야기입니다. 혹한의 극동계등반을 단독으로 실행했던 전설적인 폴란드의 산악인이졈. 히말라야동계등반은 악천후와 극강의 바람 추위로 서구의 산악인들은 절대 피함에도...당시 공산국가인 폴란드의 가난했던 그는 입산료 내기가 부담스러워 일부러 동계를 골라서 산을 등정했더랬죠. 대신 여름하계엔 입산료를 벌기 위해 공장의 높은 굴뚝청소등을 하며 돈을 벌수 밖에 없었구요... 암튼 초심자들이 겨울에 운행할 때엔 비상용으로 발화도구라던지 양초나 보온용구는 특히 챙겨둬야 합니다....제 경우 1년내내 휴대용접이식나이프와 화이어스틸을 필히 ㅎ; 상시휴대함이 원칙임다.늘 산에 오르기에요. 그리고 동계엔 트렁크에 화목과 톱 도끼를 미리 준비해 둔 채 운행합니다.스스로 지키려면 늘 준비를 철저히 해둠이 필요합니다.
normal,"겨울은 사계중 동결, 멈춤을 야기하고 아름 다운게 아니라 재난을 뜻한다 봄에서 가을은 겨울을 슬기롭게 극복하기 위한 준비와 예방의 시간이다 죽음과 멈춤을 기쁨으로 맞아하는건 지구상 인간밖에 없다"
normal,고인의 명복을 빕니다
normal,영하 8도는 견딜만 한데차안에선 버틸수 있는데 이 사람들  추위에 약하네
normal,교육의 중요성
normal,자신의 바램과 신념대로 살다갔으니..후회없이.. 잘~ 가시길.. 명복을 비오~!!
normal,파퀴 카자흐 아프간 과학...
normal,다 하늘의 뜻깊은 일!
normal,얼마나무서웠을까😭😭😭😭
normal,극한의 더위와 극한의 추위를 경험하는 한국인은 이상기후에 끝까지 살아남을듯
normal,곳 세상이 망할듯..나는차도없고 버스타는데..왜 우리가 피해가죠..차량있는 사람 환경부담금 더올리세요
normal,그래도 소원풀었네...!!!
normal,카페!여행!분위기!너무 좋아하지 마세요세상 역사의 종말이 멀지 않았습니다절제하며 경건하게 살아야 합니다!
normal,구경갈려면 가까운데로가야지...
normal,하나님께 마음 감정을 토해내고 기쁨 감사 샬롬 성령충만 치유
normal,나미아미타불 관세음보살
normal,"성경에도 나오듯이 아무도 믿지 않았고 목격자도 없다. 뜬금없이 천사가 부활을 간증했다고 그걸 믿는가?그당시 대다수 유대인은  예수를 믿지 않았고, 지금도 믿지 않는다. 유대인만 선택받은 민족종교를 누구나 구원 받는다는 발상으로 뛰어난 지도자 일지는 모르지만 신은 아님신이 기록했다고 말하는데... 성경을 쓴건 신이 아니라.... 사람이 직접 기록한것임."
normal,새해 시작부터 안타까운 소식들이 많네요…
normal,어딜가나어느 나라나생각없는 사람들은 있기 마련답답하고 안타깝고..고인들의 명복을 빕니다
normal,눈이 많이 쌓일 경우 배기 가스가 실내로 들어갈 수 있다고 합니다. 안타깝게 되었습니다.
normal,정부에서 차량진입을 통제할땐 그만큼 위험해서 일텐데..굳이 통제를 어기며 구경을 해야했나?.....
normal,"얼마나 고통스러웠을까 ㅠㅠ 마음이 아픕니다 고인의 명복을 빕니다저도 이십여년전 강원도에 최대 폭설이 내려서 고립됐는데  당시에는 인근 주민들이 돈 벌려고 자동차체인 음식 휘발유까지 들고와서  팔더군요 물론 엄청 비싸게 팔았지만 얼마나 다행이던지;;"
normal,궁금해요~ 연료가 떨어진 차들만 저런걸까요? 아님 눈이 너무 와서 연료가 충분했어도 시동이 안켜진걸까요?
normal,차를 완전 덮을정도였다니까 배기구 막았을것같음 차 문도못열고 이러지도저러지도ㅎㄷㄷ완전 개죽음;;;
normal,더운것은 참아도 추운것은 지옥같은고문인데 ㅠㅠㅠ 고인들명복을빕니다!!!
normal,이런 지구온난화 속에서 동사를 하다니...너무 안타깝네요...
normal,이게 바로 후진국형 안전불감증 사고다.선진국이면 일기예보 보고 당장 차량진입 못하게 차단시켰지.저런건 개인의 판단에 맡기면 안된다.어떤이는 똑똑하게 판단할 수 있지만 대부분은 무지한 경우가 아주 많음.
normal,얼마나 춥고 무서웠을지 ᆢ안타까운 소식이네요ㅜ
normal,하이튼  위험 지역만 찾아 다니는 모지리들이 많아 .. 죽으면 본인 탓이긴 하지만  ...쓸때 없는짓을 해서  구조하려다 돌아가신분들은  뭔 죄가있냐 ...
normal,멍청한 인간들 한 순간의 욕심으로 죽음을 선택한 인간들. 불쌍해  ....
normal,희생자들을 애도하며.... 😭국내외를 아울러 뭔가 구경거리가 있다하면 우루르~~~~~~ go go go~~눈 구경못하면 죽나???  제발 앞뒤를 가리며 살자.... 😭
